epoch,time,tr_loss,tr_accu,vl_loss,vl_accu,model,tuning_version,dataname,vl_ratio,ts_ratio,shuffle,normalize,i_stt,i_end,X_length,y_length,y_offset,stride_length,criterion,metrics,optimizer,learning_rate,momentum,weight_decay,scheduler,idx,constant,epochs,on,patience,delta,verbose,T_0,T_mult,eta_max,T_up,gamma
259,339.4337775707245,0.25673172884094325,0.8692255434782609,0.21217471483300943,0.8985655737704918,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
260,340.63720774650574,0.24920448774228926,0.8719429347826086,0.21220310869031264,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
261,341.8403913974762,0.2510265519478075,0.8766983695652174,0.21219197807253384,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
262,343.04396772384644,0.25347415768824844,0.8733016304347826,0.21210150652733006,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
263,344.25348114967346,0.24777530301767198,0.8817934782608695,0.21202129663014022,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
264,345.45717906951904,0.24124418735585135,0.8807744565217391,0.21203063086408083,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
265,346.6607189178467,0.2438987806925307,0.889266304347826,0.2121668393861075,0.8995901639344263,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
266,347.8641986846924,0.24855952525673353,0.8716032608695652,0.21225125501390363,0.8995901639344263,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
267,349.0673038959503,0.25170549590383534,0.8733016304347826,0.21249584078055914,0.8995901639344263,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
268,350.27605676651,0.24581153190735242,0.8794157608695652,0.21245778266523704,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
269,351.4810965061188,0.244782959981619,0.8797554347826086,0.21245801925170618,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
270,352.6843864917755,0.2293574870766505,0.8848505434782609,0.21224133096268918,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
271,353.8872311115265,0.2530648074841694,0.8777173913043478,0.2122217063166079,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
272,355.0897479057312,0.2524130724613433,0.8753396739130435,0.2122492163640554,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
273,356.29326581954956,0.25110069779760164,0.8719429347826086,0.212220236842261,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
274,357.49936270713806,0.23633032239487636,0.8848505434782609,0.21222023213984537,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
275,358.70301246643066,0.25347759649562446,0.8770380434782609,0.21233266775236756,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
276,359.9064314365387,0.24997990641176052,0.876358695652174,0.21228190334361108,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
277,361.1099920272827,0.2351765361736002,0.8889266304347826,0.2123730126462999,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
278,362.31326484680176,0.25081152794882655,0.8783967391304348,0.2122975928006602,0.8995901639344263,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
279,363.5168068408966,0.23924915759783724,0.8746603260869565,0.21227339551341337,0.8995901639344263,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
280,364.7230134010315,0.24650581703399835,0.8821331521739131,0.21227361487804866,0.8995901639344263,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
281,365.9260799884796,0.24548282786070005,0.8777173913043478,0.21225492356986295,0.8995901639344263,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
282,367.1291284561157,0.2502977393122147,0.8716032608695652,0.21226168246787103,0.8995901639344263,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
283,368.33223724365234,0.24420510362023892,0.8800951086956522,0.21228336420704108,0.8995901639344263,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
284,369.5355794429779,0.23909351984848795,0.8783967391304348,0.2123177411859153,0.8995901639344263,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
